_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
68bf1b69dcd5c426fed4c012,,54.43,84.75,67.45,58.51,46;4;1;1,words,10,-1,0,10.14,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354857000
68bf1b5adcd5c426fed4bf51,,53.26,78.85,68.68,56.1,38;4;2;0,words,10,-1,0,8.56,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354842000
68bf1b4fdcd5c426fed4bea9,,45.08,82.35,51.39,49.76,50;0;0;1,words,10,-1,1,13.31,0,6.81,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354831000
68bf1b2fdcd5c426fed4bccc,,57.19,80.39,76.25,57.23,36;4;1;0,words,10,-1,0,7.55,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354799000
68bf1b24dcd5c426fed4bc47,,83.54,100,83.54,61.86,50;0;0;0,words,10,-1,0,7.18,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354788000
68bf1b13dcd5c426fed4bb6d,,52.47,90.57,62.71,64.16,41;0;0;1,words,10,-1,0,9.38,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354771000
68bf1b06dcd5c426fed4bac9,,71.9,91.38,71.9,66.04,53;0;0;0,words,10,-1,0,8.85,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354758000
68bf1afadcd5c426fed4ba19,,82.78,100,82.78,63.11,49;0;0;0,words,10,-1,0,7.1,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354746000
68bf1af0dcd5c426fed4b978,,83.2,93.88,94.81,67.61,43;2;0;0,words,10,-1,0,6.2,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354736000
68bf1ae6dcd5c426fed4b8f8,,73.33,100,73.33,55.06,49;0;0;0,words,10,-1,1,8.02,0,1.46,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354726000
68bf1ad9dcd5c426fed4b832,,43.42,80.88,53.37,45.25,48;2;1;1,words,10,-1,0,13.26,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354713000
68bf1ac9dcd5c426fed4b752,,71.26,92.73,89.08,70.52,44;1;1;1,words,10,-1,0,7.41,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354697000
68bf1abedcd5c426fed4b6cb,,46.67,87.1,58.84,55.24,46;3;1;1,words,10,-1,0,11.83,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354686000
68bf1aafdcd5c426fed4b61d,,65.77,93.22,65.77,64.22,55;0;0;0,words,10,-1,1,10.04,0,7.51,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354671000
68bf1a87dcd5c426fed4b409,,81.22,100,81.22,86.19,45;0;0;0,words,10,-1,0,6.65,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354631000
68bf1a7ddcd5c426fed4b374,,73.35,96.49,73.35,82.07,55;0;0;0,words,10,-1,0,9,1,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354621000
68bf1a71dcd5c426fed4b2eb,,59.09,87.5,73.46,67.48,37;2;1;1,words,10,-1,0,7.51,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354609000
68bf1a66dcd5c426fed4b25b,,78.27,96.15,78.27,77.9,50;0;0;0,words,10,-1,0,7.67,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354598000
68bf1a5bdcd5c426fed4b1d6,,70.42,92,84.16,79.65,41;2;0;1,words,10,-1,0,6.99,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354587000
68bf1a50dcd5c426fed4b143,,68.13,90.74,89.73,63.16,41;2;1;0,words,10,-1,0,7.22,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354576000
68bf1951dcd5c426fed4a485,,44.22,77.97,85.49,61.22,30;5;3;0,words,10,-1,0,8.14,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354321000
68bf1934dcd5c426fed4a30b,,55,94.65,57,66.33,275;2;0;0,time,60,-1,0,60,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354292000
68bf18efdcd5c426fed49f96,,47.79,90.51,48.99,57.09,239;0;1;0,time,60,-1,0,60.01,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757354223000
68bec24fdcd5c426fecfce5b,,60,88.2,66.4,64.41,300;13;1;1,time,60,-1,0,60,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757332047000
68bec1f3dcd5c426fecfcaae,TRUE,60.2,91.52,64,67.29,301;4;1;1,time,60,-1,0,60,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331955000
68bec182dcd5c426fecfc5e8,TRUE,60,94.05,64.6,66.09,300;3;1;1,time,60,-1,0,60,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331842000
68bec140dcd5c426fecfc30f,,51,89.8,55.8,57.12,255;3;1;3,time,60,-1,0,60,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331776000
68bebfdfdcd5c426fecfb421,,62.98,90.91,69.68,59.13,47;1;0;0,words,10,-1,0,8.96,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331423000
68bebfd4dcd5c426fecfb3c0,,58.49,84.48,70.46,57.94,44;3;0;2,words,10,-1,0,9.03,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331412000
68bebfc7dcd5c426fecfb343,,67.36,90.2,74.84,46.26,45;3;1;0,words,10,-1,0,8.02,1,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331399000
68bebfbcdcd5c426fecfb2da,,56.87,89.58,65.85,63.57,38;0;1;0,words,10,-1,0,8.02,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331388000
68bebfb1dcd5c426fecfb26b,,54.94,85.45,65.4,57.59,42;2;0;1,words,10,-1,0,9.17,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331377000
68bebfa5dcd5c426fecfb1e5,,57.82,83.61,66.25,67.8,48;3;1;0,words,10,-1,0,9.96,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331365000
68bebf99dcd5c426fecfb17d,,79.01,94.12,79.01,64.99,47;0;0;0,words,10,-1,0,7.14,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331353000
68bebf8fdcd5c426fecfb11c,,69.87,96.49,69.87,53.61,53;0;0;0,words,10,-1,0,9.1,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331343000
68bebf6ddcd5c426fecfafd4,,85.3,100,85.3,80.31,46;0;0;0,words,10,-1,0,6.47,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331309000
68bebf63dcd5c426fecfaf6d,,53.55,89.13,63.68,58.33,37;2;0;1,words,10,-1,1,8.29,0,7.65,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331299000
68bebf4cdcd5c426fecfae9c,,82.75,85.19,97.14,73.05,46;6;1;0,words,10,-1,0,6.67,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331276000
68bebf43dcd5c426fecfae33,,46.73,87.93,50.62,46.26,48;0;1;0,words,10,-1,0,12.33,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331267000
68bebf33dcd5c426fecfad9d,,62.81,92.98,62.81,46.33,53;0;0;0,words,10,-1,1,10.13,0,8.12,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331251000
68bebee1dcd5c426fecfaa9a,,61.07,86,65.43,54.27,42;1;0;0,words,10,-1,0,8.25,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331169000
68bebed7dcd5c426fecfaa3d,,72.41,91.3,83.55,67.61,39;1;0;1,words,10,-1,0,6.46,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331159000
68bebecddcd5c426fecfa9da,,79.15,88.46,100.39,66.37,41;4;0;1,words,10,-1,0,6.22,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331149000
68bebec5dcd5c426fecfa987,,75.93,96.43,75.93,68.56,54;0;0;0,words,10,-1,0,8.53,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331141000
68bebeb9dcd5c426fecfa906,,75.33,96.08,75.33,75.75,49;0;0;0,words,10,-1,0,7.81,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331129000
68bebeafdcd5c426fecfa8bd,,48.58,82.46,60.43,56.64,41;1;1;1,words,10,-1,0,10.13,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331119000
68bebea3dcd5c426fecfa82a,,59.45,91.04,62.53,65.33,58;1;0;0,words,10,-1,0,11.71,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331107000
68bebe8fdcd5c426fecfa775,,53.94,84.91,69.55,76.74,38;2;0;2,words,10,-1,0,8.45,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331087000
68bebe84dcd5c426fecfa70b,,62.65,84.91,77.93,75.72,41;5;0;0,words,10,-1,0,7.85,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331076000
68bebe7adcd5c426fecfa6a7,,71.74,86.21,71.74,63.36,50;0;0;0,words,10,-1,2,8.36,0,9.36,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331066000
68bebe61dcd5c426fecfa594,,68.29,86.54,84.94,58.6,41;5;0;0,words,10,-1,0,7.21,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331041000
68bebe47dcd5c426fecfa4a5,,50.4,88.41,60,58.39,126;5;1;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757331015000
68bebe25dcd5c426fecfa34c,,49.2,81.61,61.6,62.66,123;8;0;2,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757330981000
68bebddbdcd5c426fecfa091,,65.6,93.85,68.4,65.26,164;3;0;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757330907000
68bebdbbdcd5c426fecf9f4b,,63.6,92,65.6,65.7,159;1;1;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757330875000
68bebd99dcd5c426fecf9e05,,58.8,90,66.4,58.31,147;4;0;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757330841000
68bebd60dcd5c426fecf9ba4,,73.19,94.95,76.39,68.08,183;2;0;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757330784000
68bebd40dcd5c426fecf9a52,,58.8,90,64.4,56.5,147;6;0;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757330752000
68bebd1ddcd5c426fecf98e1,,56.8,88.24,62.4,53.3,142;3;0;3,time,30,-1,0,30,1,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757330717000
68bebcd8dcd5c426fecf95c6,,62.8,91.21,68.8,64.42,157;5;2;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757330648000
68bebcb5dcd5c426fecf9429,,67.6,91.41,76,67.13,169;6;1;2,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757330613000
68bebc86dcd5c426fecf9237,,62.8,93.14,66,63.22,157;2;0;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757330566000
68bebc64dcd5c426fecf90eb,,58,87.5,69.2,70.92,145;6;2;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757330532000
68bebc42dcd5c426fecf8f92,,59.2,88.51,63.2,64.56,148;2;0;2,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757330498000
68bebc21dcd5c426fecf8e60,,58.4,89.27,67.2,61.04,146;5;2;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757330465000
68bebc00dcd5c426fecf8d12,,53.6,85.06,63.2,60.85,134;5;2;2,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757330432000
68bebbdddcd5c426fecf8bb7,,58.4,90.12,64,62.35,146;4;0;3,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757330397000
68bebb47dcd5c426fecf85e4,TRUE,76.4,98.47,77.6,71.85,191;0;0;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757330247000
68bebb26dcd5c426fecf84aa,,67.6,95.14,72,73.83,169;2;0;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757330214000
68bdfab7dcd5c426feca2cf8,,48.4,90.48,55.2,60.12,121;4;0;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757280951000
68bdfa7edcd5c426feca2bdb,,47.6,89.78,49.2,62.22,119;2;0;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757280894000
68bdfa48dcd5c426feca2ae9,,48,88.44,54.4,54.02,120;4;0;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757280840000
68bdfa26dcd5c426feca2a63,,44.4,87.97,48.4,45.96,111;3;1;0,time,30,-1,0,30,1,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757280806000
68bdfa05dcd5c426feca29c6,,61.6,95.68,62.8,68.43,154;1;0;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757280773000
68bdf9e3dcd5c426feca2935,,60,93.75,60,69.64,150;0;0;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757280739000
68bdf9c2dcd5c426feca2857,,39.2,87.5,43.2,43.25,98;1;0;2,time,30,-1,0,30,2,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757280706000
68bdf9a0dcd5c426feca27d0,,52.8,88.74,55.6,62.5,132;6;0;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757280672000
68bdf960dcd5c426feca268d,,59.2,92.5,59.2,62.1,148;0;0;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757280608000
68bdf93fdcd5c426feca25f0,,55.6,94.04,55.6,59.48,139;0;0;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757280575000
68bdf91cdcd5c426feca2547,,54,86.34,58,63.22,135;4;1;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757280540000
68bdf8fbdcd5c426feca2491,,53.2,87.88,60,65.59,133;3;1;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757280507000
68bdf8dadcd5c426feca23f4,,50.8,90.79,56,54.78,127;1;1;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757280474000
68bdf8b8dcd5c426feca2342,,55.19,87.58,59.59,56.88,138;5;1;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757280440000
68bdf4b8dcd5c426feca0cd3,,67.6,95,67.6,66.95,169;0;0;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757279416000
68bdf482dcd5c426feca0b83,,63.2,94.92,68.4,67.15,158;1;1;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757279362000
68bdf458dcd5c426feca0a97,,63.6,92.82,68.4,60.92,159;2;0;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757279320000
68bdf3f6dcd5c426feca0827,,70,96.24,72.4,64.33,175;2;0;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757279222000
68bdf3aedcd5c426feca066f,,69.2,97.74,69.2,71.52,173;0;0;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757279150000
68bdf366dcd5c426feca04e8,,71.2,96.83,74,73.08,178;0;1;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757279078000
68bdf32fdcd5c426feca03b5,,63.2,93.64,66.4,69.74,158;2;0;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757279023000
68bdf30edcd5c426feca02f7,,58,89.6,66.4,74.02,145;5;2;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757278990000
68bdf2eddcd5c426feca0224,,50.8,90.07,56.4,65.03,127;3;0;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757278957000
68bdf2ccdcd5c426feca0153,,65.2,96.49,66.8,74.72,163;2;0;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757278924000
68bdf2abdcd5c426feca007c,,57.2,91.14,57.2,63.02,143;0;0;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757278891000
68bdf28adcd5c426fec9ffb5,,52.4,87.27,60.4,54.6,131;2;1;2,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757278858000
68bdba4adcd5c426fec86247,,51.6,84.12,62.4,57.7,129;8;2;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757264458000
68bdba29dcd5c426fec86106,,61.2,92.05,66,72.61,153;2;0;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757264425000
68bdba00dcd5c426fec85f8b,,62,92.44,64,59.76,155;1;1;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757264384000
68bdb9dfdcd5c426fec85e5b,,56.8,91.46,60.8,60.86,142;2;0;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757264351000
68bdb9bddcd5c426fec85d30,,64,92.13,66,64.41,160;0;0;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757264317000
68bdb98ddcd5c426fec85b90,,57.6,89.76,61.2,61.33,144;2;0;2,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757264269000
68bdb96bdcd5c426fec85a70,,48.79,85.35,52.79,55.46,122;1;1;1,time,30,-1,1,30.01,0,7.02,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757264235000
68bd5b48dcd5c426fec52424,,46,82.35,52.39,63.03,115;4;0;2,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757240136000
68bd5a82dcd5c426fec51ec1,,52.8,85.14,66.4,59.44,132;9;3;3,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757239938000
68bd59e1dcd5c426fec51a19,,62.8,87.17,71.6,65.43,157;9;3;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757239777000
68bd591edcd5c426fec51463,,71.2,93.78,71.6,67.73,178;1;0;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757239582000
68bd58dbdcd5c426fec5124e,,60.8,93.33,69.6,70.19,152;3;0;2,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757239515000
68bd58b3dcd5c426fec51118,,48.4,84.42,55.2,64.18,121;6;1;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757239475000
68bd5891dcd5c426fec5101c,,57.6,90.96,61.6,62.47,144;1;0;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757239441000
68bd586fdcd5c426fec50f0a,,48.8,84.34,59.6,57.34,122;7;2;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757239407000
68bd5783dcd5c426fec507e8,,58.8,90.4,66,68.64,147;2;1;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757239171000
68bd5762dcd5c426fec506e3,,61.6,89.39,66.8,66.08,154;5;1;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757239138000
68bd573fdcd5c426fec505cf,,50.8,84.88,60.8,52.43,127;4;1;4,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757239103000
68bd571ddcd5c426fec504df,,65.6,89.89,70.8,64.82,164;4;1;1,time,30,-1,0,30,1,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757239069000
68bd56d4dcd5c426fec502ae,,51.2,84.27,66.8,55.68,128;10;4;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238996000
68bd569fdcd5c426fec500fd,,52.8,78.72,65.6,73.64,66;4;2;0,time,15,-1,0,15,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238943000
68bd568bdcd5c426fec5006f,,71.2,89.81,85.59,74.04,89;7;1;1,time,15,-1,0,15,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238923000
68bd565bdcd5c426fec4ff26,,52,83.95,57.6,63.1,65;4;0;0,time,15,-1,0,15,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238875000
68bd5648dcd5c426fec4fea4,,63.2,91.21,66.4,76.33,79;2;0;1,time,15,-1,0,15,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238856000
68bd5637dcd5c426fec4fe33,,64,88.04,68,75.55,80;3;1;0,time,15,-1,0,15,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238839000
68bd5625dcd5c426fec4fda7,,53.6,85.11,69.6,64.34,67;3;0;3,time,15,-1,0,15,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238821000
68bd560ddcd5c426fec4fcf3,TRUE,58.8,89.04,67,65.49,294;12;2;2,time,60,-1,2,60,0,23.9,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238797000
68bd558bdcd5c426fec4f912,,53.98,78.57,72.44,57.33,38;4;1;0,words,10,-1,0,8.45,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238667000
68bd557fdcd5c426fec4f8b9,,64.25,88.68,72.63,57.7,46;3;1;0,words,10,-1,0,8.59,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238655000
68bd5573dcd5c426fec4f866,,42.31,82.26,75.9,61.82,34;3;3;1,words,10,-1,0,9.64,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238643000
68bd5566dcd5c426fec4f812,,47.98,78.79,62.58,49.86,46;6;0;0,words,10,-1,0,11.51,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238630000
68bd5542dcd5c426fec4f723,,73.32,90.74,81.29,58.29,46;2;0;0,words,10,-1,0,7.53,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238594000
68bd552ddcd5c426fec4f68d,,71.45,76.36,94.1,73.28,41;7;3;0,words,10,-1,1,6.89,0,5.15,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238573000
68bd5515dcd5c426fec4f5e5,,82.98,94.44,82.98,58.29,51;0;0;0,words,10,-1,0,7.38,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238549000
68bd550bdcd5c426fec4f5a5,,57.22,80.77,64.19,59.83,41;3;0;1,words,10,-1,0,8.6,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238539000
68bd5500dcd5c426fec4f54e,,83.72,88.64,96.93,71.98,38;3;1;0,words,10,-1,0,5.45,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238528000
68bd54f7dcd5c426fec4f518,,46.56,82.61,82.38,85.54,26;3;1;2,words,10,-1,0,6.7,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238519000
68bd54eedcd5c426fec4f4e0,,78.03,93.1,90.76,63.75,49;2;0;0,words,10,-1,0,7.54,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238510000
68bd54e3dcd5c426fec4f49d,,69.47,86.21,92.08,76.36,43;5;0;1,words,10,-1,0,7.43,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238499000
68bd54d8dcd5c426fec4f445,,82.14,96.08,91.27,74.23,45;0;0;1,words,10,-1,0,6.57,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238488000
68bd54a7dcd5c426fec4f302,,56.8,84.38,73.6,66.59,142;14;1;2,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238439000
68bd5484dcd5c426fec4f21d,,61.2,88.24,69.2,64.45,153;5;1;0,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238404000
68bd5405dcd5c426fec4ee78,,63.6,91.71,74.4,62.22,159;2;2;3,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238277000
68bd53e3dcd5c426fec4ed66,,63.2,90.32,71.2,61.98,158;6;0;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238243000
68bd53c2dcd5c426fec4ec6b,,53.2,86.47,60,58.93,133;4;1;1,time,30,-1,0,30,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238210000
68bd539edcd5c426fec4eb57,,53.46,81.82,74.57,77.19,38;5;1;0,words,10,-1,0,8.53,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238174000
68bd5394dcd5c426fec4eb0d,,52.8,82.81,65.42,63.5,46;0;2;1,words,10,-1,0,10.46,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238164000
68bd5386dcd5c426fec4eaa9,,54.88,81.13,81.54,72.58,35;5;1;0,words,10,-1,0,7.65,0,0,FALSE,FALSE,english,,normal,FALSE,FALSE,FALSE,,1757238150000
